r,l,t
2.79,12,38.598147
2.79,12,38.606536
2.83,12,38.614875
2.79,14,38.624938
2.79,12,38.634109
2.79,14,38.644995
2.79,12,38.653377
2.79,12,38.688916
2.83,12,38.697561
2.79,14,38.707108
2.79,12,38.715391
2.83,12,38.723739
2.79,14,38.733624
2.83,12,38.741962
2.79,18,38.754075
2.83,16,38.764982
2.79,14,38.774923
2.79,14,38.784628
2.79,12,38.792963
2.83,12,38.801269
2.83,12,38.809634
2.83,12,38.817903
2.79,12,38.826158
2.83,12,38.834465
2.83,14,38.844054
2.79,12,38.852356
2.79,12,38.860847
2.79,12,38.874379
2.79,12,38.883061
2.83,12,38.891377
2.79,12,38.904267
2.83,12,38.91255
2.79,12,38.921062
2.79,14,38.931554
2.79,12,38.93996
2.79,12,38.948214
2.83,12,38.956478
2.83,14,38.966161
2.79,14,38.976918
2.83,14,38.986501
2.79,12,38.99477
0.29,22,39.009357
2.83,12,39.017622
2.83,12,39.025827
2.79,12,39.034078
2.83,14,39.043584
2.79,14,39.053034
2.83,12,39.061283
2.79,12,39.069592
2.83,14,39.079388
2.79,14,39.089087
2.79,12,39.097365
2.83,12,39.105917
2.79,12,39.114198
2.79,12,39.122601
2.79,12,39.130901
2.83,12,39.139159
2.79,12,39.147365
2.79,12,39.155636
2.79,12,39.164341
2.83,12,39.17485
2.79,12,39.18622
2.83,12,39.198377
2.83,12,39.210901
2.79,12,39.22223
2.79,12,39.234478
2.79,14,39.247974
0.24,16,39.263718
2.79,12,39.276122
2.79,12,39.290022
2.83,14,39.328216
2.79,14,39.344922
2.79,12,39.362199
2.79,12,39.380969
